"Time (s)","Acceleration (m/sÂ²)"
5.608113253E1,-1.120281219E-2
5.611884191E1,-1.050376892E-2
5.615655133E1,-2.325153351E-2
5.619426076E1,-1.281547546E-2
5.623197019E1,-3.081321716E-3
5.626967956E1,-3.419113159E-2
5.630738899E1,-2.749252319E-2
5.634509842E1,1.000404358E-2
5.638280779E1,-1.752471924E-2
5.642051722E1,-1.193714142E-2
5.645822664E1,-2.255439758E-3
5.649593602E1,-2.003383636E-2
5.653364545E1,-3.216552734E-2
5.657135487E1,-3.268241882E-3
5.660906425E1,1.923465729E-2
5.664677368E1,8.956909180E-3
5.668448310E1,-9.554862976E-3
5.672219248E1,-8.965492249E-3
5.675990191E1,-2.628707886E-2
5.679761133E1,-6.730079651E-3
5.683532071E1,2.589225769E-3
5.687303013E1,-2.111434937E-3
5.691073956E1,2.448081970E-3
5.694844894E1,-2.009487152E-2
5.698615836E1,3.529548645E-3
5.702386774E1,2.111434937E-2
5.706157717E1,4.645919800E-2
5.709928659E1,4.776477814E-2
5.713699597E1,6.685256958E-2
5.717470540E1,8.468055725E-2
5.721241477E1,1.102533340E-1
5.725012420E1,1.251897812E-1
5.728783362E1,1.703796387E-1
5.732554300E1,1.544923782E-1
5.736325243E1,1.798772812E-1
5.740096180E1,1.946372986E-1
5.743867123E1,2.128791809E-1
5.747638060E1,2.388238907E-1
5.751409003E1,2.541208267E-1
5.755179941E1,2.371311188E-1
5.758950883E1,2.971906662E-1
5.762721821E1,3.130626678E-1
5.766492763E1,2.921276093E-1
5.770263701E1,3.083353043E-1
5.774034644E1,2.832651138E-1
5.777805581E1,3.223981857E-1
5.781576524E1,3.097887039E-1
5.785347461E1,3.069534302E-1
5.789118404E1,3.043079376E-1
5.792889342E1,2.884378433E-1
5.796660284E1,2.512817383E-1
5.800431222E1,2.970027924E-1
5.804202165E1,2.905521393E-1
5.807973102E1,2.398815155E-1
5.811744045E1,2.283048630E-1
5.815514982E1,1.996507645E-1
5.819285920E1,1.996746063E-1
5.823056862E1,1.728811264E-1
5.826827800E1,1.702232361E-1
5.830598743E1,1.543893814E-1
5.834369680E1,1.529798508E-1
5.838140618E1,1.114501953E-1
5.841911560E1,6.375503540E-2
5.845682498E1,6.838703156E-2
5.849453440E1,4.591178894E-2
5.853224378E1,1.600074768E-2
5.856995316E1,5.506801605E-2
5.860766258E1,1.114654541E-2
5.864537196E1,1.419067383E-3
5.868308133E1,-7.658958435E-3
5.872079076E1,3.301715851E-2
5.875850013E1,2.183246613E-2
5.879620951E1,2.031135559E-2
5.883391894E1,3.677177429E-2
5.887162831E1,4.767036438E-2
5.890933769E1,5.784130096E-2
5.894704711E1,4.945278168E-2
5.898475649E1,6.843852997E-2
5.902246586E1,7.722568512E-2
5.906017524E1,8.542633057E-2
5.909788467E1,7.073020935E-2
5.913559404E1,8.829689026E-2
5.917330342E1,8.682727814E-2
5.921101284E1,5.865478516E-2
5.924872222E1,5.469417572E-2
5.928643159E1,5.991458893E-2
5.932414097E1,5.138778687E-2
5.936185040E1,5.236053467E-2
5.939955977E1,3.988647461E-2
5.943726914E1,5.057716370E-2
5.947497852E1,3.373813629E-2
5.951268795E1,3.588962555E-2
5.955039732E1,3.344631195E-2
5.958810670E1,4.456424713E-2
5.962581607E1,1.472854614E-2
5.966352545E1,4.751205444E-3
5.970123487E1,4.903316498E-2
5.973894425E1,5.462932587E-2
5.977665362E1,1.967144012E-2
5.981436300E1,1.384258270E-2
5.985207237E1,8.387565613E-3
5.988978175E1,7.761955261E-3
5.992749112E1,1.611042023E-2
5.996520055E1,3.733444214E-2
6.000290993E1,2.587699890E-2
6.004061930E1,1.769065857E-3
6.007832868E1,-2.891540527E-3
6.011603805E1,1.955032349E-2
6.015374743E1,1.372909546E-2
6.019145680E1,2.169609070E-2
6.022916618E1,-6.614685059E-3
6.026687555E1,7.159233093E-3
6.030458493E1,1.556396484E-2
6.034229435E1,5.558967590E-3
6.038000373E1,5.122184753E-3
6.041771310E1,4.714965820E-3
6.045542248E1,8.799552917E-3
6.049313185E1,8.162498474E-3
6.053084123E1,7.567405701E-3
6.056855060E1,2.546310425E-3
6.060625998E1,6.775856018E-3
6.064396935E1,1.791954041E-3
6.068167873E1,1.055431366E-2
6.071938810E1,5.332946777E-3
6.075709748E1,-1.293849945E-2
6.079480685E1,-3.194808960E-3
6.083251623E1,5.884170532E-3
6.087022560E1,9.756088257E-4
6.090793498E1,5.325317383E-3
6.094564435E1,4.903793335E-3
6.098335373E1,6.008148193E-5
6.102106310E1,-1.049041748E-5
6.105877248E1,-6.008148193E-5
6.109648185E1,-1.068115234E-4
6.113419123E1,-1.668930054E-4
6.117190060E1,-2.222061157E-4
6.120960998E1,4.191398621E-3
6.124731935E1,-6.208419800E-4
6.128502873E1,-5.097389221E-3
6.132273810E1,-3.404617310E-4
6.136044743E1,4.096984863E-3
6.139815680E1,-7.085800171E-4
6.143586618E1,-7.123947144E-4
6.147357555E1,-5.183219910E-3
6.151128493E1,4.028320312E-3
6.154899430E1,3.708839417E-3
6.158670368E1,-1.054763794E-3
6.162441305E1,-1.050949097E-3
6.166212237E1,7.901191711E-3
6.169983175E1,-6.076812744E-3
6.173754112E1,7.678031921E-3
6.177525050E1,2.632141113E-3
6.181295987E1,2.389907837E-3
6.185066925E1,-2.285957336E-3
6.188837862E1,2.281188965E-3
6.192608795E1,2.062797546E-3
6.196379732E1,-2.607345581E-3
6.200150670E1,-2.484321594E-3
6.203921607E1,-2.385139465E-3
6.207692545E1,2.172470093E-3
6.211463477E1,-2.515792847E-3
6.215234414E1,2.039909363E-3
6.219005352E1,-2.612113953E-3
6.222776290E1,-2.472877502E-3
6.226547227E1,2.090454102E-3
6.230318159E1,6.367683411E-3
6.234089097E1,-3.055572510E-3
6.237860034E1,-7.369995117E-3
6.241630972E1,-6.945610046E-3
6.245401904E1,-6.548881531E-3
6.249172842E1,2.770423889E-3
6.252943779E1,-1.930236816E-3
6.256714711E1,-1.835823059E-3
6.260485649E1,-1.764297485E-3
6.264256586E1,2.768516541E-3
6.268027524E1,2.549171448E-3
6.271798456E1,-1.108741760E-2
6.275569394E1,1.191711426E-2
6.279340331E1,-2.343177795E-3
6.283111263E1,2.233505249E-3
6.286882201E1,-2.448081970E-3
6.290653138E1,-2.335548401E-3
6.294424071E1,-6.713867188E-3
6.298195008E1,-1.859664917E-3
6.301965946E1,-6.254196167E-3
6.305736878E1,-1.436233521E-3
6.309507816E1,3.074645996E-3
6.313278748E1,-6.114006042E-3
6.317049685E1,3.149986267E-3
6.320820623E1,2.873420715E-3
6.324591555E1,-6.318092346E-3
6.328362493E1,2.985000610E-3
6.332133425E1,1.165294647E-2
6.335904362E1,1.876831055E-3
6.339675300E1,-1.171398163E-2
6.343446232E1,2.415657043E-3
6.347217170E1,6.671905518E-3
6.350988102E1,-7.224082947E-3
6.354759040E1,-2.356529236E-3
6.358529972E1,6.682395935E-3
6.362300909E1,6.171226501E-3
6.366071847E1,-1.215648651E-2
6.369842779E1,1.987457275E-3
6.373613717E1,-2.676963806E-3
6.377384649E1,-7.031440735E-3
6.381155586E1,-2.144813538E-3
6.384926519E1,2.397537231E-3
6.388697456E1,-1.120758057E-2
6.392468388E1,-1.592636108E-3
6.396239326E1,7.395744324E-3
6.400010258E1,-2.080917358E-3
6.403781196E1,-1.993179321E-3
6.407552128E1,7.006645203E-3
6.411323060E1,-2.438545227E-3
6.415093998E1,-2.343177795E-3
6.418864930E1,-2.252578735E-3
6.422635868E1,-2.168655396E-3
6.426406800E1,-6.558418274E-3
6.430177737E1,-1.719474792E-3
6.433948670E1,7.261276245E-3
6.437719607E1,-2.206802368E-3
6.441490540E1,-6.592750549E-3
6.445261477E1,7.180213928E-3
6.449032409E1,-6.749153137E-3
6.452803342E1,-1.882553101E-3
6.456574279E1,2.657890320E-3
6.460345211E1,-1.096916199E-2
6.464116144E1,-1.028823853E-2
6.467887081E1,8.198738098E-3
6.471658013E1,7.601737976E-3
6.475428951E1,2.561569214E-3
6.479199883E1,1.127338409E-2
6.482970816E1,-2.927780151E-3
6.486741753E1,-2.783775330E-3
6.490512685E1,-2.663612366E-3
6.494283618E1,1.929283142E-3
6.498054555E1,1.733779907E-3
6.501825487E1,1.567840576E-3
6.505596420E1,-3.051757812E-3
6.509367357E1,-7.366180420E-3
6.513138290E1,2.007484436E-3
6.516909222E1,-1.157665253E-2
6.520680154E1,2.529144287E-3
6.524451092E1,6.776809692E-3
6.528222024E1,1.807212830E-3
6.531992956E1,-2.845764160E-3
6.535763894E1,6.226539612E-3
6.539534826E1,-1.210498810E-2
6.543305758E1,2.036094666E-3
6.547076690E1,-2.615928650E-3
6.550847628E1,-2.491950989E-3
6.554618560E1,6.556510925E-3
6.558389493E1,-7.330894470E-3
6.562160425E1,-2.425193787E-3
6.565931362E1,2.135276794E-3
6.569702295E1,-7.005691528E-3
6.573473227E1,-2.137184143E-3
6.577244159E1,2.405166626E-3
6.581015092E1,2.194404602E-3
6.584786029E1,-6.936073303E-3
6.588556961E1,6.860733032E-3
6.592327894E1,-2.595901489E-3
6.596098826E1,-2.489089966E-3
6.599869758E1,-6.855964661E-3
6.603640690E1,6.950378418E-3
6.607411628E1,-2.511978149E-3
6.611182560E1,2.055168152E-3
6.614953493E1,1.868247986E-3
6.618724425E1,1.692771912E-3
6.622495357E1,1.528739929E-3
6.626266290E1,-3.089904785E-3
6.630037222E1,-2.934455872E-3
6.633808159E1,-2.789497375E-3
6.637579092E1,-1.160335541E-2
6.641350024E1,1.597690582E-2
6.645120956E1,5.986213684E-3
6.648891888E1,-1.675415039E-2
6.652662821E1,-1.116466522E-2
6.656433753E1,-1.042938232E-2
6.660204685E1,8.139610291E-3
6.663975618E1,1.206970215E-2
6.667746550E1,6.790161133E-3
6.671517482E1,-2.940464020E-2
6.675288415E1,-4.530429840E-2
6.679059347E1,-6.014251709E-2
6.682830279E1,-7.400798798E-2
6.686601211E1,-8.695030212E-2
6.690372144E1,-1.079463959E-1
6.694143076E1,-1.275415421E-1
6.697914008E1,-1.368989944E-1
6.701684940E1,-1.768913269E-1
6.705455873E1,-1.695737839E-1
6.709226805E1,-1.984777451E-1
6.712997737E1,-2.209711075E-1
6.716768670E1,-2.732305527E-1
6.720539602E1,-2.684087753E-1
6.724310534E1,-3.130559921E-1
6.728081467E1,-2.653951645E-1
6.731852399E1,-3.102273941E-1
6.735623331E1,-2.806043625E-1
6.739394263E1,-3.065729141E-1
6.743165196E1,-3.442087173E-1
6.746936128E1,-3.391370773E-1
6.750707060E1,-3.522539139E-1
6.754477993E1,-3.376789093E-1
6.758248925E1,-3.687753677E-1
6.762019857E1,-3.799161911E-1
6.765790790E1,-3.813810349E-1
6.769561717E1,-3.604154587E-1
6.773332649E1,-3.631792068E-1
6.777103581E1,-3.434104919E-1
6.780874513E1,-3.249769211E-1
6.784645446E1,-3.301048279E-1
6.788416378E1,-3.259401321E-1
6.792187310E1,-3.131208420E-1
6.795958237E1,-2.833061218E-1
6.799729170E1,-2.778120041E-1
6.803500102E1,-2.503509521E-1
6.807271034E1,-2.336540222E-1
6.811041967E1,-2.314481735E-1
6.814812894E1,-2.026062012E-1
6.818583826E1,-1.712255478E-1
6.822354758E1,-1.687307358E-1
6.826125691E1,-1.574697495E-1
6.829896623E1,-1.469593048E-1
6.833667555E1,-1.460886002E-1
6.837438482E1,-1.408081055E-1
6.841209414E1,-1.180086136E-1
6.844980347E1,-1.012105942E-1
6.848751279E1,-1.078500748E-1
6.852522206E1,-1.096010208E-1
6.856293138E1,-9.334850311E-2
6.860064071E1,-4.691314697E-2
6.863835003E1,-5.717849731E-2
6.867605930E1,-8.464145660E-2
6.871376862E1,-7.453918457E-2
6.875147795E1,-4.277896881E-2
6.878918722E1,-8.011913300E-2
6.882689654E1,-6.136989594E-2
6.886460586E1,-3.047275543E-2
6.890231519E1,-5.077648163E-2
6.894002446E1,-7.864570618E-2
6.897773378E1,-3.766345978E-2
6.901544310E1,-1.727294922E-2
6.905315237E1,-6.972789764E-2
6.909086170E1,-3.382110596E-2
6.912857102E1,2.204513550E-2
6.916628029E1,-5.982589722E-2
6.920398961E1,-5.136394501E-2
6.924169888E1,5.666732788E-3
6.927940821E1,-1.257038116E-2
6.931711753E1,1.689910889E-3
6.935482680E1,4.625034332E-2
6.939253612E1,7.442474365E-3
6.943024545E1,3.823375702E-2
6.946795472E1,5.355358124E-2
6.950566404E1,6.785106659E-2
6.954337331E1,9.460163116E-2
6.958108263E1,9.276390076E-2
6.961879196E1,1.089191437E-1
6.965650123E1,1.150493622E-1
6.969421055E1,1.475696564E-1
6.973191982E1,1.645174026E-1
6.976962915E1,1.580028534E-1
6.980733842E1,1.876754761E-1
6.984504774E1,2.064208984E-1
6.988275701E1,2.283782959E-1
6.992046633E1,1.908063889E-1
6.995817566E1,2.093544006E-1
6.999588493E1,2.043161392E-1
7.003359425E1,2.621459961E-1
7.007130352E1,2.178726196E-1
7.010901284E1,2.435331345E-1
7.014672211E1,2.228326797E-1
7.018443144E1,2.615613937E-1
7.022214071E1,2.441310883E-1
7.025985003E1,2.814559937E-1
7.029755930E1,2.850112915E-1
7.033526862E1,2.526016235E-1
7.037297790E1,2.715024948E-1
7.041068717E1,3.070039749E-1
7.044839649E1,2.910156250E-1
7.048610576E1,2.626791000E-1
7.052381508E1,3.032236099E-1
7.056152435E1,3.098049164E-1
7.059923368E1,3.248968124E-1
7.063694295E1,3.211498260E-1
7.067465227E1,2.863531113E-1
7.071236154E1,2.627925873E-1
7.075007086E1,2.899360657E-1
7.078778013E1,2.884521484E-1
7.082548940E1,2.603025436E-1
7.086319873E1,2.608060837E-1
7.090090800E1,2.166070938E-1
7.093861727E1,2.557554245E-1
7.097632659E1,1.761856079E-1
7.101403586E1,1.956977844E-1
7.105174519E1,1.826591492E-1
7.108945446E1,2.508935928E-1
7.112716373E1,8.675003052E-2
7.116487305E1,1.077404022E-1
7.120258232E1,1.363029480E-1
7.124029159E1,1.718959808E-1
7.127800092E1,6.216716766E-2
7.131571019E1,1.250133514E-1
7.135341946E1,1.032752991E-1
7.139112878E1,1.231813431E-1
7.142883805E1,4.349517822E-2
7.146654732E1,8.078575134E-2
7.150425664E1,6.647968292E-2
7.154196592E1,1.111555099E-1
7.157967519E1,3.675460815E-2
7.161738451E1,6.557750702E-2
7.165509378E1,2.549266815E-2
7.169280305E1,9.079456329E-2
7.173051232E1,8.817672729E-3
7.176822165E1,5.737018585E-2
7.180593092E1,2.228641510E-2
7.184364019E1,8.334064484E-2
7.188134946E1,-1.155567169E-2
7.191905878E1,4.280471802E-2
7.195676805E1,2.207660675E-2
7.199447732E1,6.973361969E-2
7.203218659E1,-1.085662842E-2
7.206989592E1,4.793453217E-2
7.210760519E1,1.796340942E-2
7.214531446E1,6.144618988E-2
7.218302373E1,-1.412582397E-2
7.222073300E1,2.702331543E-2
7.225844232E1,2.902984619E-3
7.229615159E1,5.183792114E-2
7.233386086E1,-7.371902466E-4
7.237157013E1,5.293560028E-2
7.240927940E1,2.985000610E-4
7.244698868E1,5.391788483E-2
7.248469800E1,-7.683753967E-3
7.252240727E1,-2.950763702E-2
7.256011654E1,-2.757740021E-2
7.259782581E1,3.228282928E-2
7.263553508E1,2.565479279E-2
7.267324440E1,2.395248413E-2
7.271095368E1,4.024696350E-2
7.274866295E1,2.865982056E-2
7.278637222E1,-3.578662872E-2
7.282408149E1,-1.555538177E-2
7.286179076E1,1.229381561E-2
7.289950003E1,2.486610413E-2
7.293720930E1,5.360603333E-3
7.297491862E1,3.629207611E-2
7.301262790E1,7.112503052E-3
7.305033717E1,-2.013683319E-2
7.308804644E1,-5.409240723E-3
7.312575571E1,3.069210052E-2
7.316346498E1,1.525402069E-2
7.320117425E1,-1.254272461E-2
7.323888352E1,1.062774658E-2
7.327659279E1,3.670978546E-2
7.331430206E1,-5.952835083E-3
7.335201133E1,-6.363010406E-2
7.338972060E1,-5.798339844E-3
7.342742987E1,3.924655914E-2
7.346513920E1,1.875400543E-2
7.350284847E1,-2.268791199E-2
7.354055774E1,-3.011703491E-2
7.357826701E1,1.658058167E-2
7.361597628E1,3.333282471E-2
7.365368555E1,-2.246856689E-2
7.369139482E1,1.028728485E-2
7.372910409E1,6.599426270E-4
7.376681336E1,3.188991547E-2
7.380452263E1,-3.275966644E-2
7.384223190E1,-8.252143860E-3
7.387994118E1,-1.215934753E-2
7.391765045E1,5.117416382E-2
7.395535972E1,-1.923465729E-2
7.399306899E1,-4.561424255E-3
7.403077826E1,2.183914185E-4
7.406848753E1,6.273841858E-2
7.410619680E1,-3.970909119E-2
7.414390607E1,-5.771636963E-3
7.418161529E1,-9.845733643E-3
7.421932461E1,3.103542328E-2
7.425703383E1,-4.247379303E-2
7.429474310E1,2.291488647E-2
7.433245237E1,-9.882926941E-3
7.437016165E1,4.438400269E-2
7.440787092E1,-2.110481262E-2
7.444558019E1,1.605987549E-2
7.448328946E1,-3.857994080E-2
7.452099873E1,-1.367759705E-2
7.455870800E1,-3.513717651E-2
7.459641727E1,2.918243408E-3
7.463412654E1,-1.747131348E-3
7.467183576E1,4.303169250E-2
7.470954503E1,1.335906982E-2
7.474725430E1,3.548622131E-3
7.478496357E1,-1.902389526E-2
7.482267284E1,2.688407898E-2
7.486038211E1,-1.956081390E-2
7.489809138E1,-4.059314728E-2
7.493580066E1,2.320289612E-3
7.497350987E1,5.130481720E-2
7.501121914E1,-1.016807556E-2
7.504892842E1,-9.493827820E-3
7.508663769E1,-1.333522797E-2
7.512434696E1,-7.989883423E-3
7.516205623E1,2.825546265E-2
7.519976550E1,8.497238159E-3
7.523747472E1,-1.439952850E-2
7.527518399E1,-1.791572571E-2
7.531289326E1,2.346897125E-2
7.535060253E1,-4.904747009E-3
7.538831175E1,-2.691936493E-2
7.542602102E1,-2.800941467E-3
7.546373029E1,4.206466675E-2
7.550143956E1,3.928565979E-2
7.553914883E1,-2.139091492E-2
7.557685810E1,-4.228973389E-2
7.561456732E1,1.860332489E-2
7.565227659E1,8.455276489E-3
7.568998586E1,-5.500793457E-3
7.572769513E1,-1.405811310E-2
7.576540435E1,2.261924744E-2
7.580311362E1,2.115345001E-2
7.584082290E1,1.083469391E-2
7.587853217E1,-2.561187744E-2
7.591624138E1,2.902984619E-3
7.595395066E1,2.506160736E-2
7.599165993E1,2.340984344E-2
7.602936914E1,-3.176498413E-2
7.606707842E1,-2.074050903E-2
7.610478769E1,1.636600494E-2
7.614249696E1,1.526069641E-2
7.618020618E1,-3.043651581E-2
7.621791545E1,-1.495361328E-2
7.625562472E1,2.626705170E-2
7.629333394E1,4.685211182E-2
7.633104321E1,-4.114151001E-2
7.636875248E1,6.298065186E-3
7.640646170E1,1.930236816E-2
7.644417097E1,3.141880035E-2
7.648188024E1,-4.214000702E-2
7.651958946E1,-4.376602173E-2
7.655729873E1,1.275730133E-2
7.659500800E1,5.213165283E-2
7.663271722E1,-2.278995514E-2
7.667042649E1,-2.571201324E-2
7.670813576E1,-6.157875061E-3
7.674584498E1,3.446102142E-2
7.678355425E1,-1.251220703E-2
7.682126347E1,-1.167011261E-2
7.685897274E1,-2.878475189E-2
7.689668201E1,-1.039505005E-4
7.693439123E1,-4.579544067E-3
7.697210050E1,1.804447174E-2
7.700980977E1,7.933616638E-3
7.704751899E1,4.312896729E-2
7.708522826E1,-4.015445709E-2
7.712293748E1,-3.750419617E-2
7.716064675E1,2.305889130E-2
7.719835597E1,3.045082092E-2
7.723606524E1,-1.626968384E-2
7.727377446E1,-1.777648926E-3
7.731148373E1,-1.058006287E-2
7.734919295E1,3.033828735E-2
7.738690222E1,1.493549347E-2
7.742461144E1,-3.934860229E-3
7.746232071E1,-2.151489258E-2
7.750002998E1,2.014350891E-2
7.753773920E1,-8.008003235E-3
7.757544847E1,-1.192760468E-2
7.761315769E1,-2.452373505E-2
7.765086696E1,2.175140381E-2
7.768857618E1,1.582622528E-2
7.772628545E1,-1.648616791E-2
7.776399467E1,-6.464004517E-3
7.780170394E1,-6.041526794E-3
7.783941316E1,3.010177612E-2
7.787712243E1,2.365303040E-2
7.791483164E1,-3.153133392E-2
7.795254086E1,-4.284954071E-2
7.799025013E1,1.859664917E-4
7.802795935E1,4.040241241E-2
7.806566862E1,6.451606750E-3
7.810337784E1,-2.524852753E-2
7.814108711E1,1.663017273E-2
7.817879633E1,1.998424530E-2
7.821650607E1,-3.684043884E-3
7.826404946E1,-3.442764282E-3
7.830175868E1,-3.216743469E-3
7.833946795E1,1.709365845E-2
7.837717717E1,4.817962646E-3
7.841488644E1,-4.015636444E-2
7.845259566E1,7.157325745E-3
7.849030487E1,-2.010536194E-2
7.852801414E1,3.038978577E-2
7.856572336E1,-1.405525208E-2
7.860343258E1,2.037715912E-2
7.864114185E1,-1.079559326E-3
7.867885107E1,5.708694458E-3
7.871656029E1,-2.594947815E-2
7.875426956E1,-1.753044128E-2
7.879197878E1,-7.247924805E-4
7.882968805E1,1.720046997E-2
7.886739727E1,-1.821517944E-3
7.890510649E1,-4.867267609E-2
7.894281576E1,-1.864433289E-2
7.898052498E1,5.628013611E-2
7.901823420E1,1.901721954E-2
7.905594347E1,-2.921390533E-2
7.909365269E1,-4.068851471E-2
7.913136190E1,1.334285736E-2
7.916907112E1,2.137184143E-2
7.920678040E1,6.516456604E-3
7.924448961E1,2.839183807E-2
7.928219883E1,5.109500885E-2
7.931990810E1,-4.833126068E-2
7.935761732E1,-1.828765869E-2
7.939532654E1,4.098033905E-2
7.943303576E1,1.367568970E-2
7.947074503E1,-5.423736572E-2
7.950845425E1,-3.049945831E-2
7.954616347E1,3.405284882E-2
7.958387274E1,2.059745789E-2
7.962158196E1,-5.898380280E-2
7.965929118E1,-5.925178528E-3
7.969700040E1,4.805183411E-2
7.973470961E1,4.485607147E-2
7.977241888E1,-2.736949921E-2
7.981012810E1,-1.881980896E-2
7.984783732E1,1.147747040E-2
7.988554654E1,4.422760010E-2
7.992325581E1,-1.142501831E-3
7.996096503E1,-3.007030487E-2
7.999867425E1,-1.687622070E-2
8.003638347E1,2.224731445E-2
8.007409269E1,5.121231079E-3
8.011180191E1,-3.990173340E-2
8.014951112E1,-2.385330200E-2
8.018722040E1,-1.556873322E-2
8.022492961E1,3.685092926E-2
8.026263883E1,2.100086212E-2
8.030034805E1,-9.428977966E-3
8.033805727E1,-4.898738861E-2
8.037576649E1,3.397941589E-3
8.041347576E1,1.208782196E-2
8.045118498E1,4.035282135E-2
8.048889420E1,8.692741394E-3
8.052660342E1,-7.474899292E-3
8.056431263E1,-5.609798431E-2
8.060202185E1,1.467037201E-2
8.063973107E1,4.763603210E-3
8.067744029E1,1.565647125E-2
8.071514956E1,-3.227043152E-2
8.075285878E1,5.620956421E-3
8.079056800E1,-2.156925201E-2
8.082827722E1,2.233123779E-2
8.086598644E1,2.085304260E-2
8.090369566E1,-2.520370483E-2
8.094140487E1,-3.694152832E-2
8.097911409E1,2.803707123E-2
8.101682331E1,1.726818085E-2
8.105453253E1,1.611900330E-2
8.109224175E1,-5.903244019E-4
8.112995097E1,-1.396560669E-2
8.116766019E1,-8.560180664E-3
8.120536940E1,1.212692261E-2
8.124307862E1,-8.760452271E-3
8.128078784E1,1.191711426E-2
8.131849706E1,4.432678223E-3
8.135620628E1,-9.271621704E-3
8.139391550E1,-2.874183655E-2
8.143162472E1,1.112270355E-2
8.146933394E1,3.943920135E-2
8.150704316E1,3.910160065E-2
8.154475237E1,-2.827262878E-2
8.158246159E1,-5.540275574E-2
8.162017081E1,4.114151001E-3
8.165788003E1,3.512096405E-2
8.169558930E1,-5.195617676E-3
8.172346383E1,-4.058837891E-2
8.176117305E1,-3.789138794E-2
8.179888227E1,-3.537464142E-2
8.183659149E1,-1.515960693E-2
8.187430071E1,-2.307415009E-2
8.191200993E1,5.440425873E-2
8.194971914E1,4.633426666E-2
8.198742836E1,-1.481246948E-2
8.202513758E1,-1.828384399E-2
8.206284680E1,1.421451569E-2
8.210055597E1,-9.069442749E-3
8.213826519E1,4.749298096E-4
8.217597440E1,9.384155273E-3
8.221368362E1,1.770496368E-2
8.225139284E1,2.097129822E-2
8.228910206E1,-2.803802490E-3
8.232681128E1,6.290435791E-3
8.236452050E1,-3.070831299E-3
8.240222972E1,1.947498322E-2
8.243993888E1,3.606796265E-2
8.247764810E1,-3.334522247E-2
8.251535732E1,-3.113079071E-2
8.255306654E1,6.633758545E-3
8.259077576E1,6.148338318E-3
8.262848498E1,-3.221511841E-3
8.266619414E1,-2.089881897E-2
8.270390336E1,2.963447571E-2
8.274161258E1,5.003929138E-2
8.277932180E1,-1.582050323E-2
8.281703102E1,-1.475811005E-2
8.285474019E1,1.746559143E-2
8.289244941E1,2.079296112E-2
8.293015862E1,-2.972316742E-2
8.296786784E1,-9.851455688E-3
8.300557706E1,-2.326965332E-4
8.304328623E1,5.338954926E-2
8.308099545E1,-2.611064911E-2
8.311870467E1,-5.562305450E-2
8.315641383E1,-7.235527039E-3
8.319412305E1,6.473731995E-2
8.323183227E1,-1.999759674E-2
8.326954149E1,-4.548358917E-2
8.330725066E1,-6.727218628E-3
8.334495987E1,9.199428558E-2
8.338266909E1,3.225994110E-2
8.342037831E1,-5.478382111E-2
8.345808748E1,-5.114078522E-2
8.349579670E1,7.287502289E-2
8.353350592E1,3.674125671E-2
8.357121508E1,-5.503845215E-2
8.360892430E1,-7.816028595E-2
8.364663352E1,6.997203827E-2
8.368434269E1,6.978130341E-2
8.372205190E1,-3.761100769E-2
8.375976112E1,-7.531261444E-2
8.379747029E1,5.924224854E-2
8.383517951E1,5.532264709E-2
8.387288868E1,-5.110168457E-2
8.391059790E1,-8.343601227E-2
8.394830711E1,3.378200531E-2
8.398601628E1,7.620429993E-2
8.402372550E1,-1.376819611E-2
8.406143472E1,-6.203174591E-2
8.409914388E1,9.094238281E-3
